Date,Reference,Rate,,,,,,dontknow,
6/2/2015,EFFR,0.12,,,,,,0,0.25
6/3/2015,EFFR,0.13,,,,,,0,0.25
6/4/2015,EFFR,0.13,,,,,,0,0.25
6/5/2015,EFFR,0.13,,,,,,0,0.25
6/8/2015,EFFR,0.13,,,,,,0,0.25
6/9/2015,EFFR,0.13,,,,,,0,0.25
6/10/2015,EFFR,0.13,,,,,,0,0.25
6/11/2015,EFFR,0.13,,,,,,0,0.25
6/12/2015,EFFR,0.13,,,,,,0,0.25
6/15/2015,EFFR,0.13,,,,,,0,0.25
6/16/2015,EFFR,0.14,,,,,,0,0.25
6/17/2015,EFFR,0.14,,,,,,0,0.25
6/18/2015,EFFR,0.14,,,,,,0,0.25
6/19/2015,EFFR,0.13,,,,,,0,0.25
6/22/2015,EFFR,0.13,,,,,,0,0.25
6/23/2015,EFFR,0.13,,,,,,0,0.25
6/24/2015,EFFR,0.13,,,,,,0,0.25
6/25/2015,EFFR,0.13,,,,,,0,0.25
6/26/2015,EFFR,0.13,,,,,,0,0.25
6/29/2015,EFFR,0.14,,,,,,0,0.25
6/30/2015,EFFR,0.08,,,,,,0,0.25
7/1/2015,EFFR,0.13,,,,,,0,0.25
7/2/2015,EFFR,0.13,,,,,,0,0.25
7/3/2015,EFFR,0.13,,,,,,0,0.25
7/6/2015,EFFR,0.13,,,,,,0,0.25
7/7/2015,EFFR,0.13,,,,,,0,0.25
7/8/2015,EFFR,0.13,,,,,,0,0.25
7/9/2015,EFFR,0.13,,,,,,0,0.25
7/10/2015,EFFR,0.13,,,,,,0,0.25
7/13/2015,EFFR,0.13,,,,,,0,0.25
7/14/2015,EFFR,0.13,,,,,,0,0.25
7/15/2015,EFFR,0.13,,,,,,0,0.25
7/16/2015,EFFR,0.14,,,,,,0,0.25
7/17/2015,EFFR,0.13,,,,,,0,0.25
7/20/2015,EFFR,0.14,,,,,,0,0.25
7/21/2015,EFFR,0.13,,,,,,0,0.25
7/22/2015,EFFR,0.13,,,,,,0,0.25
7/23/2015,EFFR,0.13,,,,,,0,0.25
7/24/2015,EFFR,0.13,,,,,,0,0.25
7/27/2015,EFFR,0.14,,,,,,0,0.25
7/28/2015,EFFR,0.14,,,,,,0,0.25
7/29/2015,EFFR,0.14,,,,,,0,0.25
7/30/2015,EFFR,0.14,,,,,,0,0.25
7/31/2015,EFFR,0.08,,,,,,0,0.25
8/3/2015,EFFR,0.14,,,,,,0,0.25
8/4/2015,EFFR,0.14,,,,,,0,0.25
8/5/2015,EFFR,0.14,,,,,,0,0.25
8/6/2015,EFFR,0.14,,,,,,0,0.25
8/7/2015,EFFR,0.14,,,,,,0,0.25
8/10/2015,EFFR,0.14,,,,,,0,0.25
8/11/2015,EFFR,0.15,,,,,,0,0.25
8/12/2015,EFFR,0.15,,,,,,0,0.25
8/13/2015,EFFR,0.15,,,,,,0,0.25
8/14/2015,EFFR,0.14,,,,,,0,0.25
8/17/2015,EFFR,0.15,,,,,,0,0.25
8/18/2015,EFFR,0.15,,,,,,0,0.25
8/19/2015,EFFR,0.15,,,,,,0,0.25
8/20/2015,EFFR,0.15,,,,,,0,0.25
8/21/2015,EFFR,0.15,,,,,,0,0.25
8/24/2015,EFFR,0.15,,,,,,0,0.25
8/25/2015,EFFR,0.15,,,,,,0,0.25
8/26/2015,EFFR,0.14,,,,,,0,0.25
8/27/2015,EFFR,0.14,,,,,,0,0.25
8/28/2015,EFFR,0.14,,,,,,0,0.25
8/31/2015,EFFR,0.08,,,,,,0,0.25
9/1/2015,EFFR,0.14,,,,,,0,0.25
9/2/2015,EFFR,0.14,,,,,,0,0.25
9/3/2015,EFFR,0.14,,,,,,0,0.25
9/4/2015,EFFR,0.14,,,,,,0,0.25
9/8/2015,EFFR,0.14,,,,,,0,0.25
9/9/2015,EFFR,0.14,,,,,,0,0.25
9/10/2015,EFFR,0.14,,,,,,0,0.25
9/11/2015,EFFR,0.14,,,,,,0,0.25
9/14/2015,EFFR,0.14,,,,,,0,0.25
9/15/2015,EFFR,0.14,,,,,,0,0.25
9/16/2015,EFFR,0.14,,,,,,0,0.25
9/17/2015,EFFR,0.14,,,,,,0,0.25
9/18/2015,EFFR,0.14,,,,,,0,0.25
9/21/2015,EFFR,0.14,,,,,,0,0.25
9/22/2015,EFFR,0.14,,,,,,0,0.25
9/23/2015,EFFR,0.14,,,,,,0,0.25
9/24/2015,EFFR,0.14,,,,,,0,0.25
9/25/2015,EFFR,0.13,,,,,,0,0.25
9/28/2015,EFFR,0.13,,,,,,0,0.25
9/29/2015,EFFR,0.13,,,,,,0,0.25
9/30/2015,EFFR,0.07,,,,,,0,0.25
10/1/2015,EFFR,0.13,,,,,,0,0.25
10/2/2015,EFFR,0.13,,,,,,0,0.25
10/5/2015,EFFR,0.13,,,,,,0,0.25
10/6/2015,EFFR,0.13,,,,,,0,0.25
10/7/2015,EFFR,0.13,,,,,,0,0.25
10/8/2015,EFFR,0.13,,,,,,0,0.25
10/9/2015,EFFR,0.13,,,,,,0,0.25
10/13/2015,EFFR,0.13,,,,,,0,0.25
10/14/2015,EFFR,0.13,,,,,,0,0.25
10/15/2015,EFFR,0.13,,,,,,0,0.25
10/16/2015,EFFR,0.13,,,,,,0,0.25
10/19/2015,EFFR,0.13,,,,,,0,0.25
10/20/2015,EFFR,0.13,,,,,,0,0.25
10/21/2015,EFFR,0.13,,,,,,0,0.25
10/22/2015,EFFR,0.12,,,,,,0,0.25
10/23/2015,EFFR,0.12,,,,,,0,0.25
10/26/2015,EFFR,0.12,,,,,,0,0.25
10/27/2015,EFFR,0.12,,,,,,0,0.25
10/28/2015,EFFR,0.12,,,,,,0,0.25
10/29/2015,EFFR,0.12,,,,,,0,0.25
10/30/2015,EFFR,0.07,,,,,,0,0.25
11/2/2015,EFFR,0.12,,,,,,0,0.25
11/3/2015,EFFR,0.12,,,,,,0,0.25
11/4/2015,EFFR,0.12,,,,,,0,0.25
11/5/2015,EFFR,0.12,,,,,,0,0.25
11/6/2015,EFFR,0.12,,,,,,0,0.25
11/9/2015,EFFR,0.12,,,,,,0,0.25
11/10/2015,EFFR,0.12,,,,,,0,0.25
11/12/2015,EFFR,0.12,,,,,,0,0.25
11/13/2015,EFFR,0.12,,,,,,0,0.25
11/16/2015,EFFR,0.13,,,,,,0,0.25
11/17/2015,EFFR,0.13,,,,,,0,0.25
11/18/2015,EFFR,0.12,,,,,,0,0.25
11/19/2015,EFFR,0.12,,,,,,0,0.25
11/20/2015,EFFR,0.12,,,,,,0,0.25
11/23/2015,EFFR,0.12,,,,,,0,0.25
11/24/2015,EFFR,0.12,,,,,,0,0.25
11/25/2015,EFFR,0.12,,,,,,0,0.25
11/27/2015,EFFR,0.12,,,,,,0,0.25
11/30/2015,EFFR,0.08,,,,,,0,0.25
12/1/2015,EFFR,0.13,,,,,,0,0.25
12/2/2015,EFFR,0.13,,,,,,0,0.25
12/3/2015,EFFR,0.13,,,,,,0,0.25
12/4/2015,EFFR,0.13,,,,,,0,0.25
12/7/2015,EFFR,0.13,,,,,,0,0.25
12/8/2015,EFFR,0.13,,,,,,0,0.25
12/9/2015,EFFR,0.14,,,,,,0,0.25
12/10/2015,EFFR,0.14,,,,,,0,0.25
12/11/2015,EFFR,0.14,,,,,,0,0.25
12/14/2015,EFFR,0.15,,,,,,0,0.25
12/15/2015,EFFR,0.15,,,,,,0,0.25
12/16/2015,EFFR,0.15,,,,,,0,0.25
12/17/2015,EFFR,0.37,,,,,,0.25,0.5
12/18/2015,EFFR,0.37,,,,,,0.25,0.5
12/21/2015,EFFR,0.36,,,,,,0.25,0.5
12/22/2015,EFFR,0.36,,,,,,0.25,0.5
12/23/2015,EFFR,0.36,,,,,,0.25,0.5
12/24/2015,EFFR,0.36,,,,,,0.25,0.5
12/28/2015,EFFR,0.36,,,,,,0.25,0.5
12/29/2015,EFFR,0.36,,,,,,0.25,0.5
12/30/2015,EFFR,0.35,,,,,,0.25,0.5
12/31/2015,EFFR,0.2,,,,,,0.25,0.5
1/4/2016,EFFR,0.36,,,,,,0.25,0.5
1/5/2016,EFFR,0.36,,,,,,0.25,0.5
1/6/2016,EFFR,0.36,,,,,,0.25,0.5
1/7/2016,EFFR,0.36,,,,,,0.25,0.5
1/8/2016,EFFR,0.36,,,,,,0.25,0.5
1/11/2016,EFFR,0.36,,,,,,0.25,0.5
1/12/2016,EFFR,0.36,,,,,,0.25,0.5
1/13/2016,EFFR,0.36,,,,,,0.25,0.5
1/14/2016,EFFR,0.36,,,,,,0.25,0.5
1/15/2016,EFFR,0.36,,,,,,0.25,0.5
1/19/2016,EFFR,0.36,,,,,,0.25,0.5
1/20/2016,EFFR,0.37,,,,,,0.25,0.5
1/21/2016,EFFR,0.37,,,,,,0.25,0.5
1/22/2016,EFFR,0.38,,,,,,0.25,0.5
1/25/2016,EFFR,0.38,,,,,,0.25,0.5
1/26/2016,EFFR,0.38,,,,,,0.25,0.5
1/27/2016,EFFR,0.38,,,,,,0.25,0.5
1/28/2016,EFFR,0.38,,,,,,0.25,0.5
1/29/2016,EFFR,0.29,,,,,,0.25,0.5
2/1/2016,EFFR,0.38,,,,,,0.25,0.5
2/2/2016,EFFR,0.38,,,,,,0.25,0.5
2/3/2016,EFFR,0.38,,,,,,0.25,0.5
2/4/2016,EFFR,0.38,,,,,,0.25,0.5
2/5/2016,EFFR,0.38,,,,,,0.25,0.5
2/8/2016,EFFR,0.38,,,,,,0.25,0.5
2/9/2016,EFFR,0.38,,,,,,0.25,0.5
2/10/2016,EFFR,0.38,,,,,,0.25,0.5
2/11/2016,EFFR,0.38,,,,,,0.25,0.5
2/12/2016,EFFR,0.38,,,,,,0.25,0.5
2/16/2016,EFFR,0.38,,,,,,0.25,0.5
2/17/2016,EFFR,0.37,,,,,,0.25,0.5
2/18/2016,EFFR,0.38,,,,,,0.25,0.5
2/19/2016,EFFR,0.38,,,,,,0.25,0.5
2/22/2016,EFFR,0.38,,,,,,0.25,0.5
2/23/2016,EFFR,0.38,,,,,,0.25,0.5
2/24/2016,EFFR,0.38,,,,,,0.25,0.5
2/25/2016,EFFR,0.37,,,,,,0.25,0.5
2/26/2016,EFFR,0.37,,,,,,0.25,0.5
2/29/2016,EFFR,0.29,,,,,,0.25,0.5
