Date,weekday,DFEDTARL,DFEDTARU,IORR,sdate,Dater,SOFR,EFFR,RRPONTSYAWARD,,,,,,,,
3/8/2022,Tuesday,25,50,50,3/8/2022,5/24/2022,0.78,0.83,0.8,,,,,,,,
3/9/2022,Wednesday,25,50,50,3/9/2022,5/25/2022,0.78,0.83,0.8,,,,,,,,
3/10/2022,Thursday,25,50,50,3/10/2022,5/26/2022,0.78,0.83,0.8,,,,,,,,
3/11/2022,Friday,25,50,50,3/11/2022,5/27/2022,0.78,0.83,0.8,,,,,,,,
3/14/2022,Monday,25,50,50,3/14/2022,5/31/2022,0.79,0.83,0.8,,,,,,,,
3/15/2022,Tuesday,25,50,50,3/15/2022,6/1/2022,0.8,0.83,0.8,,,,,,,,
3/16/2022,Wednesday,25,50,50,3/16/2022,6/2/2022,0.79,0.83,0.8,,,,,,,,
3/17/2022,Thursday,25,50,50,3/17/2022,6/3/2022,0.78,0.83,0.8,,,,,,,,
3/18/2022,Friday,25,50,50,3/18/2022,6/6/2022,0.78,0.83,0.8,,,,,,,,
3/21/2022,Monday,25,50,50,3/21/2022,6/7/2022,0.77,0.83,0.8,,,,,,,,
3/22/2022,Tuesday,25,50,50,3/22/2022,6/8/2022,0.76,0.83,0.8,,,,,,,,
3/23/2022,Wednesday,25,50,50,3/23/2022,6/9/2022,0.75,0.83,0.8,,,,,,,,
3/24/2022,Thursday,25,50,50,3/24/2022,6/10/2022,0.75,0.83,0.8,,,,,,,,
3/25/2022,Friday,25,50,50,3/25/2022,6/13/2022,0.73,0.83,0.8,,,,,,,,
3/28/2022,Monday,25,50,50,3/28/2022,6/14/2022,0.69,0.83,0.8,,,,,,,,
3/29/2022,Tuesday,25,50,50,3/29/2022,6/15/2022,0.7,0.83,0.8,,,,,,,,
3/30/2022,Wednesday,25,50,50,3/30/2022,6/16/2022,1.45,1.58,1.55,,,,,,,,
3/31/2022,Thursday,25,50,50,3/31/2022,6/17/2022,1.45,1.58,1.55,,,,,,,,
4/1/2022,Friday,25,50,50,4/1/2022,6/21/2022,1.45,1.58,1.55,,,,,,,,
4/4/2022,Monday,25,50,50,4/4/2022,6/22/2022,1.45,1.58,1.55,,,,,,,,
4/5/2022,Tuesday,25,50,50,4/5/2022,6/23/2022,1.44,1.58,1.55,,,,,,,,
4/6/2022,Wednesday,25,50,50,4/6/2022,6/24/2022,1.46,1.58,1.55,,,,,,,,
4/7/2022,Thursday,25,50,50,4/7/2022,6/27/2022,1.5,1.58,1.55,,,,,,,,
4/8/2022,Friday,25,50,50,4/8/2022,6/28/2022,1.52,1.58,1.55,,,,,,,,
4/11/2022,Monday,25,50,50,4/11/2022,6/29/2022,1.51,1.58,1.55,,,,,,,,
4/12/2022,Tuesday,25,50,50,4/12/2022,6/30/2022,1.5,1.58,1.55,,,,,,,,
4/13/2022,Wednesday,25,50,50,4/13/2022,7/1/2022,1.52,1.58,1.55,,,,,,,,
4/14/2022,Thursday,25,50,50,4/14/2022,7/5/2022,1.54,1.58,1.55,,,,,,,,
4/15/2022,Friday,25,50,50,4/15/2022,7/6/2022,1.54,1.58,1.55,,,,,,,,
4/18/2022,Monday,25,50,50,4/18/2022,7/7/2022,1.54,1.58,1.55,,,,,,,,
4/19/2022,Tuesday,25,50,50,4/19/2022,7/8/2022,1.53,1.58,1.55,,,,,,,,
4/20/2022,Wednesday,25,50,50,4/20/2022,7/11/2022,1.53,1.58,1.55,,,,,,,,
4/21/2022,Thursday,25,50,50,4/21/2022,7/12/2022,1.54,1.58,1.55,,,,,,,,
4/22/2022,Friday,25,50,50,4/22/2022,7/13/2022,1.53,1.58,1.55,,,,,,,,
4/25/2022,Monday,25,50,50,4/25/2022,7/14/2022,1.53,1.58,1.55,,,,,,,,
4/26/2022,Tuesday,25,50,50,4/26/2022,7/15/2022,1.54,1.58,1.55,,,,,,,,
4/27/2022,Wednesday,25,50,50,4/27/2022,7/18/2022,1.54,1.58,1.55,,,,,,,,
4/28/2022,Thursday,25,50,50,4/28/2022,7/19/2022,1.54,1.58,1.55,,,,,,,,
4/29/2022,Friday,25,50,50,4/29/2022,7/20/2022,1.53,1.58,1.55,,,,,,,,
5/2/2022,Monday,25,50,50,5/2/2022,7/21/2022,1.53,1.58,1.55,,,,,,,,
5/3/2022,Tuesday,25,50,50,5/3/2022,7/22/2022,1.52,1.58,1.55,,,,,,,,
5/4/2022,Wednesday,25,50,50,5/4/2022,7/25/2022,1.53,1.58,1.55,,,,,,,,
5/5/2022,Thursday,25,50,50,5/5/2022,7/26/2022,1.53,1.58,1.55,,,,,,,,
5/6/2022,Friday,25,50,50,5/6/2022,7/27/2022,1.53,1.58,1.55,,,,,,,,
5/9/2022,Monday,25,50,50,5/9/2022,7/28/2022,2.28,2.33,2.3,,,,,,,,
5/10/2022,Tuesday,25,50,50,5/10/2022,7/29/2022,2.27,2.32,2.3,,,,,,,,
5/11/2022,Wednesday,25,50,50,5/11/2022,8/1/2022,2.28,2.33,2.3,,,,,,,,
5/12/2022,Thursday,25,50,50,5/12/2022,8/2/2022,2.3,2.33,2.3,,,,,,,,
5/13/2022,Friday,25,50,50,5/13/2022,8/3/2022,2.29,2.33,2.3,,,,,,,,
5/16/2022,Monday,25,50,50,5/16/2022,8/4/2022,2.29,2.33,2.3,,,,,,,,
5/17/2022,Tuesday,25,50,50,5/17/2022,8/5/2022,2.28,2.33,2.3,,,,,,,,
5/18/2022,Wednesday,25,50,50,5/18/2022,8/8/2022,2.28,2.33,2.3,,,,,,,,
5/19/2022,Thursday,25,50,50,5/19/2022,8/9/2022,2.29,2.33,2.3,,,,,,,,
5/20/2022,Friday,25,50,50,5/20/2022,8/10/2022,2.28,2.33,2.3,,,,,,,,
5/23/2022,Monday,25,50,50,5/23/2022,8/11/2022,2.28,2.33,2.3,,,,,,,,
5/24/2022,Tuesday,25,50,50,5/24/2022,8/12/2022,2.28,2.33,2.3,,,,,,,,
5/25/2022,Wednesday,25,50,50,5/25/2022,8/15/2022,2.29,2.33,2.3,,,,,,,,
5/26/2022,Thursday,25,50,50,5/26/2022,8/16/2022,2.29,2.33,2.3,,,,,,,,
5/27/2022,Friday,25,50,50,5/27/2022,8/17/2022,2.29,2.33,2.3,,,,,,,,
5/30/2022,Monday,25,50,50,5/30/2022,8/18/2022,2.28,2.33,2.3,,,,,,,,
5/31/2022,Tuesday,25,50,50,5/31/2022,8/19/2022,2.28,2.33,2.3,,,,,,,,
6/1/2022,Wednesday,25,50,50,6/1/2022,8/22/2022,2.28,2.33,2.3,,,,,,,,
6/2/2022,Thursday,25,50,50,6/2/2022,8/23/2022,2.27,2.33,2.3,,,,,,,,
6/3/2022,Friday,25,50,50,6/3/2022,8/24/2022,2.27,2.33,2.3,,,,,,,,
6/6/2022,Monday,25,50,50,6/6/2022,8/25/2022,2.28,2.33,2.3,,,,,,,,
6/7/2022,Tuesday,25,50,50,6/7/2022,8/26/2022,2.28,2.33,2.3,,,,,,,,
6/8/2022,Wednesday,25,50,50,6/8/2022,8/29/2022,2.28,2.33,2.3,,,,,,,,
6/9/2022,Thursday,25,50,50,6/9/2022,8/30/2022,2.29,2.33,2.3,,,,,,,,
6/10/2022,Friday,25,50,50,6/10/2022,8/31/2022,2.29,2.33,2.3,,,,,,,,
6/13/2022,Monday,25,50,50,6/13/2022,9/1/2022,2.29,2.33,2.3,,,,,,,,
6/14/2022,Tuesday,25,50,50,6/14/2022,9/2/2022,2.29,2.33,2.3,,,,,,,,
6/15/2022,Wednesday,25,50,50,6/15/2022,9/6/2022,2.29,2.33,2.3,,,,,,,,
6/16/2022,Thursday,25,50,50,6/16/2022,9/7/2022,2.28,2.33,2.3,,,,,,,,
6/17/2022,Friday,25,50,50,6/17/2022,9/8/2022,2.28,2.33,2.3,,,,,,,,
6/20/2022,Monday,25,50,50,6/20/2022,9/9/2022,2.28,2.33,2.3,,,,,,,,
6/21/2022,Tuesday,25,50,50,6/21/2022,9/12/2022,2.28,2.33,2.3,,,,,,,,
6/22/2022,Wednesday,25,50,50,6/22/2022,9/13/2022,2.28,2.33,2.3,,,,,,,,
6/23/2022,Thursday,25,50,50,6/23/2022,9/14/2022,2.27,2.33,2.3,,,,,,,,
6/24/2022,Friday,25,50,50,6/24/2022,9/15/2022,2.28,2.33,2.3,,,,,,,,
6/27/2022,Monday,25,50,50,6/27/2022,9/16/2022,2.27,2.33,2.3,,,,,,,,
6/28/2022,Tuesday,25,50,50,6/28/2022,9/19/2022,2.27,2.33,2.3,,,,,,,,
6/29/2022,Wednesday,25,50,50,6/29/2022,9/20/2022,2.26,2.33,2.3,,,,,,,,
6/30/2022,Thursday,25,50,50,6/30/2022,9/21/2022,2.25,2.33,2.3,,,,,,,,
7/1/2022,Friday,25,50,50,7/1/2022,9/22/2022,2.99,3.08,3.05,,,,,,,,
7/4/2022,Monday,25,50,50,7/4/2022,9/23/2022,2.99,3.08,3.05,,,,,,,,
7/5/2022,Tuesday,25,50,50,7/5/2022,9/26/2022,2.99,3.08,3.05,,,,,,,,
7/6/2022,Wednesday,25,50,50,7/6/2022,9/27/2022,2.98,3.08,3.05,,,,,,,,
7/7/2022,Thursday,25,50,50,7/7/2022,9/28/2022,2.98,3.08,3.05,,,,,,,,
7/8/2022,Friday,25,50,50,7/8/2022,9/29/2022,2.96,3.08,3.05,,,,,,,,
7/11/2022,Monday,25,50,50,7/11/2022,9/30/2022,2.98,3.08,3.05,,,,,,,,
7/12/2022,Tuesday,25,50,50,7/12/2022,10/3/2022,3,3.08,3.05,,,,,,,,
7/13/2022,Wednesday,25,50,50,7/13/2022,10/4/2022,3.04,3.08,3.05,,,,,,,,
7/14/2022,Thursday,25,50,50,7/14/2022,10/5/2022,3.04,3.08,3.05,,,,,,,,
7/15/2022,Friday,25,50,50,7/15/2022,10/6/2022,3.05,3.08,3.05,,,,,,,,
7/18/2022,Monday,25,50,50,7/18/2022,10/7/2022,3.05,3.08,3.05,,,,,,,,
7/19/2022,Tuesday,25,50,50,7/19/2022,10/11/2022,3.05,3.08,3.05,,,,,,,,
7/20/2022,Wednesday,25,50,50,7/20/2022,10/12/2022,3.04,3.08,3.05,,,,,,,,
7/21/2022,Thursday,25,50,50,7/21/2022,10/13/2022,3.04,3.08,3.05,,,,,,,,
7/22/2022,Friday,25,50,50,7/22/2022,10/14/2022,3.04,3.08,3.05,,,,,,,,
7/25/2022,Monday,25,50,50,7/25/2022,10/17/2022,3.05,3.08,3.05,,,,,,,,
7/26/2022,Tuesday,25,50,50,7/26/2022,10/18/2022,3.04,3.08,3.05,,,,,,,,
7/27/2022,Wednesday,25,50,50,7/27/2022,10/19/2022,3.04,3.08,3.05,,,,,,,,
7/28/2022,Thursday,25,50,50,7/28/2022,10/20/2022,3.03,3.08,3.05,,,,,,,,
7/29/2022,Friday,25,50,50,7/29/2022,10/21/2022,3.02,3.08,3.05,,,,,,,,
8/1/2022,Monday,25,50,50,8/1/2022,10/24/2022,3.01,3.08,3.05,,,,,,,,
8/2/2022,Tuesday,25,50,50,8/2/2022,10/25/2022,3.02,3.08,3.05,,,,,,,,
8/3/2022,Wednesday,25,50,50,8/3/2022,10/26/2022,3.03,3.08,3.05,,,,,,,,
8/4/2022,Thursday,25,50,50,8/4/2022,10/27/2022,3.04,3.08,3.05,,,,,,,,
8/5/2022,Friday,25,50,50,8/5/2022,10/28/2022,3.05,3.08,3.05,,,,,,,,
8/8/2022,Monday,25,50,50,8/8/2022,10/31/2022,3.05,3.08,3.05,,,,,,,,
8/9/2022,Tuesday,25,50,50,8/9/2022,11/1/2022,3.05,3.08,3.05,,,,,,,,
8/10/2022,Wednesday,25,50,50,8/10/2022,11/2/2022,3.05,3.08,3.05,,,,,,,,
8/11/2022,Thursday,25,50,50,8/11/2022,11/3/2022,3.8,3.83,3.8,,,,,,,,
8/12/2022,Friday,25,50,50,8/12/2022,11/4/2022,3.8,3.83,3.8,,,,,,,,
8/15/2022,Monday,25,50,50,8/15/2022,11/7/2022,3.78,3.83,3.8,,,,,,,,
8/16/2022,Tuesday,25,50,50,8/16/2022,11/8/2022,3.78,3.83,3.8,,,,,,,,
8/17/2022,Wednesday,25,50,50,8/17/2022,11/9/2022,3.78,3.83,3.8,,,,,,,,
8/18/2022,Thursday,25,50,50,8/18/2022,11/10/2022,3.78,3.83,3.8,,,,,,,,
8/19/2022,Friday,25,50,50,8/19/2022,11/14/2022,3.79,3.83,3.8,,,,,,,,
8/22/2022,Monday,25,50,50,8/22/2022,11/15/2022,3.8,3.83,3.8,,,,,,,,
8/23/2022,Tuesday,25,50,50,8/23/2022,11/16/2022,3.81,3.83,3.8,,,,,,,,
8/24/2022,Wednesday,25,50,50,8/24/2022,11/17/2022,3.8,3.83,3.8,,,,,,,,
8/25/2022,Thursday,25,50,50,8/25/2022,11/18/2022,3.8,3.83,3.8,,,,,,,,
8/26/2022,Friday,25,50,50,8/26/2022,11/21/2022,3.8,3.83,3.8,,,,,,,,
8/29/2022,Monday,25,50,50,8/29/2022,11/22/2022,3.8,3.83,3.8,,,,,,,,
8/30/2022,Tuesday,25,50,50,8/30/2022,11/23/2022,3.79,3.83,3.8,,,,,,,,
8/31/2022,Wednesday,25,50,50,8/31/2022,11/25/2022,3.8,3.83,3.8,,,,,,,,
9/1/2022,Thursday,25,50,50,9/1/2022,11/28/2022,3.8,3.83,3.8,,,,,,,,
9/2/2022,Friday,25,50,50,9/2/2022,11/29/2022,3.81,3.83,3.8,,,,,,,,
9/5/2022,Monday,25,50,50,9/5/2022,11/30/2022,3.82,3.83,3.8,,,,,,,,
9/6/2022,Tuesday,25,50,50,9/6/2022,12/1/2022,3.82,3.83,3.8,,,,,,,,
9/7/2022,Wednesday,25,50,50,9/7/2022,12/2/2022,3.81,3.83,3.8,,,,,,,,
9/8/2022,Thursday,25,50,50,9/8/2022,12/5/2022,3.81,3.83,3.8,,,,,,,,
9/9/2022,Friday,25,50,50,9/9/2022,12/6/2022,3.8,3.83,3.8,,,,,,,,
9/12/2022,Monday,25,50,50,9/12/2022,12/7/2022,3.8,3.83,3.8,,,,,,,,
9/13/2022,Tuesday,25,50,50,9/13/2022,12/8/2022,3.8,3.83,3.8,,,,,,,,
9/14/2022,Wednesday,25,50,50,9/14/2022,12/9/2022,3.8,3.83,3.8,,,,,,,,
9/15/2022,Thursday,25,50,50,9/15/2022,12/12/2022,3.8,3.83,3.8,,,,,,,,
9/16/2022,Friday,25,50,50,9/16/2022,12/13/2022,3.8,3.83,3.8,,,,,,,,
9/19/2022,Monday,25,50,50,9/19/2022,12/14/2022,3.8,3.83,3.8,,,,,,,,
9/20/2022,Tuesday,25,50,50,9/20/2022,12/15/2022,4.32,4.33,4.3,,,,,,,,
9/21/2022,Wednesday,25,50,50,9/21/2022,12/16/2022,4.32,4.33,4.3,,,,,,,,
9/22/2022,Thursday,25,50,50,9/22/2022,12/19/2022,4.3,4.33,4.3,,,,,,,,
9/23/2022,Friday,25,50,50,9/23/2022,12/20/2022,4.3,4.33,4.3,,,,,,,,
9/26/2022,Monday,25,50,50,9/26/2022,12/21/2022,4.3,4.33,4.3,,,,,,,,
9/27/2022,Tuesday,25,50,50,9/27/2022,12/22/2022,4.3,4.33,4.3,,,,,,,,
9/28/2022,Wednesday,25,50,50,9/28/2022,12/23/2022,4.3,4.33,4.3,,,,,,,,
9/29/2022,Thursday,25,50,50,9/29/2022,12/27/2022,4.3,4.33,4.3,,,,,,,,
9/30/2022,Friday,25,50,50,9/30/2022,12/28/2022,4.3,4.33,4.3,,,,,,,,
10/3/2022,Monday,25,50,50,10/3/2022,12/29/2022,4.3,4.33,4.3,,,,,,,,
10/4/2022,Tuesday,25,50,50,10/4/2022,12/30/2022,4.3,4.33,4.3,,,,,,,,
10/5/2022,Wednesday,25,50,50,10/5/2022,1/3/2023,4.31,4.33,4.3,,,,,,,,
10/6/2022,Thursday,25,50,50,10/6/2022,1/4/2023,4.3,4.33,4.3,,,,,,,,
10/7/2022,Friday,25,50,50,10/7/2022,1/5/2023,4.31,4.33,4.3,,,,,,,,
10/10/2022,Monday,25,50,50,10/10/2022,1/6/2023,4.31,4.33,4.3,,,,,,,,
10/11/2022,Tuesday,25,50,50,10/11/2022,1/9/2023,4.31,4.33,4.3,,,,,,,,
10/12/2022,Wednesday,25,50,50,10/12/2022,1/10/2023,4.31,4.33,4.3,,,,,,,,
10/13/2022,Thursday,25,50,50,10/13/2022,1/11/2023,4.3,4.33,4.3,,,,,,,,
10/14/2022,Friday,25,50,50,10/14/2022,1/12/2023,4.3,4.33,4.3,,,,,,,,
10/17/2022,Monday,25,50,50,10/17/2022,1/13/2023,4.3,4.33,4.3,,,,,,,,
10/18/2022,Tuesday,25,50,50,10/18/2022,1/17/2023,4.31,4.33,4.3,,,,,,,,
10/19/2022,Wednesday,25,50,50,10/19/2022,1/18/2023,4.3,4.33,4.3,,,,,,,,
10/20/2022,Thursday,25,50,50,10/20/2022,1/19/2023,4.31,4.33,4.3,,,,,,,,
10/21/2022,Friday,25,50,50,10/21/2022,1/20/2023,4.3,4.33,4.3,,,,,,,,
10/24/2022,Monday,25,50,50,10/24/2022,1/23/2023,4.3,4.33,4.3,,,,,,,,
10/25/2022,Tuesday,25,50,50,10/25/2022,1/24/2023,4.3,4.33,4.3,,,,,,,,
10/26/2022,Wednesday,25,50,50,10/26/2022,1/25/2023,4.31,4.33,4.3,,,,,,,,
10/27/2022,Thursday,25,50,50,10/27/2022,1/26/2023,4.3,4.33,4.3,,,,,,,,
10/28/2022,Friday,25,50,50,10/28/2022,1/27/2023,4.3,4.33,4.3,,,,,,,,
10/31/2022,Monday,25,50,50,10/31/2022,1/30/2023,4.3,4.33,4.3,,,,,,,,
11/1/2022,Tuesday,25,50,50,11/1/2022,1/31/2023,4.31,4.33,4.3,,,,,,,,
11/2/2022,Wednesday,25,50,50,11/2/2022,2/1/2023,4.31,4.33,4.3,,,,,,,,
11/3/2022,Thursday,25,50,50,11/3/2022,2/2/2023,4.56,4.58,4.55,,,,,,,,
11/4/2022,Friday,25,50,50,11/4/2022,2/3/2023,4.55,4.58,4.55,,,,,,,,
11/7/2022,Monday,25,50,50,11/7/2022,2/6/2023,4.55,4.58,4.55,,,,,,,,
11/8/2022,Tuesday,25,50,50,11/8/2022,2/7/2023,4.55,4.58,4.55,,,,,,,,
11/9/2022,Wednesday,25,50,50,11/9/2022,2/8/2023,4.55,4.58,4.55,,,,,,,,
11/10/2022,Thursday,25,50,50,11/10/2022,2/9/2023,4.55,4.57,4.55,,,,,,,,
11/11/2022,Friday,25,50,50,11/11/2022,2/10/2023,4.55,4.58,4.55,,,,,,,,
11/14/2022,Monday,25,50,50,11/14/2022,2/13/2023,4.55,4.58,4.55,,,,,,,,
11/15/2022,Tuesday,25,50,50,11/15/2022,2/14/2023,4.55,4.58,4.55,,,,,,,,
11/16/2022,Wednesday,25,50,50,11/16/2022,2/15/2023,4.55,4.58,4.55,,,,,,,,
11/17/2022,Thursday,25,50,50,11/17/2022,2/16/2023,4.55,4.58,4.55,,,,,,,,
11/18/2022,Friday,25,50,50,11/18/2022,2/17/2023,4.55,4.58,4.55,,,,,,,,
11/21/2022,Monday,25,50,50,11/21/2022,2/21/2023,4.55,4.58,4.55,,,,,,,,
11/22/2022,Tuesday,25,50,50,11/22/2022,2/22/2023,4.55,4.58,4.55,,,,,,,,
11/23/2022,Wednesday,25,50,50,11/23/2022,2/23/2023,4.55,4.58,4.55,,,,,,,,
11/24/2022,Thursday,25,50,50,11/24/2022,2/24/2023,4.55,4.58,4.55,,,,,,,,
11/25/2022,Friday,25,50,50,11/25/2022,2/27/2023,4.55,4.57,4.55,,,,,,,,
11/28/2022,Monday,25,50,50,11/28/2022,2/28/2023,4.55,4.57,4.55,,,,,,,,
11/29/2022,Tuesday,25,50,50,11/29/2022,3/1/2023,4.55,4.58,4.55,,,,,,,,
11/30/2022,Wednesday,25,50,50,11/30/2022,3/2/2023,4.55,4.57,4.55,,,,,,,,
12/1/2022,Thursday,25,50,50,12/1/2022,3/3/2023,4.55,4.57,4.55,,,,,,,,
12/2/2022,Friday,25,50,50,12/2/2022,3/6/2023,4.55,4.57,4.55,,,,,,,,
12/5/2022,Monday,25,50,50,12/5/2022,3/7/2023,4.55,4.57,4.55,,,,,,,,
12/6/2022,Tuesday,25,50,50,12/6/2022,3/8/2023,4.55,4.57,4.55,,,,,,,,
12/7/2022,Wednesday,25,50,50,12/7/2022,3/9/2023,4.55,4.57,4.55,,,,,,,,
12/8/2022,Thursday,25,50,50,12/8/2022,3/10/2023,4.55,4.57,4.55,,,,,,,,
12/9/2022,Friday,25,50,50,12/9/2022,3/13/2023,4.55,4.58,4.55,,,,,,,,
12/12/2022,Monday,25,50,50,12/12/2022,3/14/2023,4.55,4.58,4.55,,,,,,,,
12/13/2022,Tuesday,25,50,50,12/13/2022,3/15/2023,4.58,4.58,4.55,,,,,,,,
12/14/2022,Wednesday,25,50,50,12/14/2022,3/16/2023,4.57,4.58,4.55,,,,,,,,
12/15/2022,Thursday,25,50,50,12/15/2022,3/17/2023,4.55,4.58,4.55,,,,,,,,
12/16/2022,Friday,25,50,50,12/16/2022,3/20/2023,4.55,4.58,4.55,,,,,,,,
12/19/2022,Monday,25,50,50,12/19/2022,3/21/2023,4.55,4.58,4.55,,,,,,,,
12/20/2022,Tuesday,25,50,50,12/20/2022,3/22/2023,4.55,4.58,4.55,,,,,,,,
12/21/2022,Wednesday,25,50,50,12/21/2022,3/23/2023,4.8,4.83,4.8,,,,,,,,
12/22/2022,Thursday,25,50,50,12/22/2022,3/24/2023,4.8,4.83,4.8,,,,,,,,
12/23/2022,Friday,25,50,50,12/23/2022,3/27/2023,4.81,4.83,4.8,,,,,,,,
12/26/2022,Monday,25,50,50,12/26/2022,3/28/2023,4.84,4.83,4.8,,,,,,,,
12/27/2022,Tuesday,25,50,50,12/27/2022,3/29/2023,4.83,4.83,4.8,,,,,,,,
12/28/2022,Wednesday,25,50,50,12/28/2022,3/30/2023,4.82,4.83,4.8,,,,,,,,
12/29/2022,Thursday,25,50,50,12/29/2022,3/31/2023,4.87,4.83,4.8,,,,,,,,
12/30/2022,Friday,25,50,50,12/30/2022,4/3/2023,4.84,4.83,4.8,,,,,,,,
1/2/2023,Monday,25,50,50,1/2/2023,4/4/2023,4.83,4.83,4.8,,,,,,,,
1/3/2023,Tuesday,25,50,50,1/3/2023,4/5/2023,4.81,4.83,4.8,,,,,,,,
1/4/2023,Wednesday,25,50,50,1/4/2023,4/6/2023,4.81,4.83,4.8,,,,,,,,
1/5/2023,Thursday,25,50,50,1/5/2023,4/7/2023,NA,4.83,#N/A,,,,,,,,
1/6/2023,Friday,25,50,50,1/6/2023,4/10/2023,4.81,4.83,4.8,,,,,,,,
1/9/2023,Monday,25,50,50,1/9/2023,4/11/2023,4.8,4.83,4.8,,,,,,,,
1/10/2023,Tuesday,25,50,50,1/10/2023,4/12/2023,4.8,4.83,4.8,,,,,,,,
1/11/2023,Wednesday,25,50,50,1/11/2023,4/13/2023,4.8,4.83,4.8,,,,,,,,
1/12/2023,Thursday,25,50,50,1/12/2023,4/14/2023,4.8,4.83,4.8,,,,,,,,
1/13/2023,Friday,25,50,50,1/13/2023,4/17/2023,4.8,4.83,4.8,,,,,,,,
1/16/2023,Monday,25,50,50,1/16/2023,4/18/2023,4.8,4.83,4.8,,,,,,,,
1/17/2023,Tuesday,25,50,50,1/17/2023,4/19/2023,4.8,4.83,4.8,,,,,,,,
1/18/2023,Wednesday,25,50,50,1/18/2023,4/20/2023,4.8,4.83,4.8,,,,,,,,
1/19/2023,Thursday,25,50,50,1/19/2023,4/21/2023,4.8,4.83,4.8,,,,,,,,
1/20/2023,Friday,25,50,50,1/20/2023,4/24/2023,4.8,4.83,4.8,,,,,,,,
1/23/2023,Monday,25,50,50,1/23/2023,4/25/2023,4.8,4.83,4.8,,,,,,,,
1/24/2023,Tuesday,25,50,50,1/24/2023,4/26/2023,4.8,4.83,4.8,,,,,,,,
1/25/2023,Wednesday,25,50,50,1/25/2023,4/27/2023,4.81,4.83,4.8,,,,,,,,
1/26/2023,Thursday,25,50,50,1/26/2023,4/28/2023,4.81,4.83,4.8,,,,,,,,
1/27/2023,Friday,25,50,50,1/27/2023,5/1/2023,4.81,4.83,4.8,,,,,,,,
1/30/2023,Monday,25,50,50,1/30/2023,5/2/2023,4.81,4.83,4.8,,,,,,,,
1/31/2023,Tuesday,25,50,50,1/31/2023,5/3/2023,4.81,4.83,4.8,,,,,,,,
2/1/2023,Wednesday,25,50,50,2/1/2023,5/4/2023,5.06,5.08,5.05,,,,,,,,
2/2/2023,Thursday,25,50,50,2/2/2023,5/5/2023,5.06,5.08,5.05,,,,,,,,
2/3/2023,Friday,25,50,50,2/3/2023,5/8/2023,5.06,5.08,5.05,,,,,,,,
2/6/2023,Monday,25,50,50,2/6/2023,5/9/2023,5.06,5.08,5.05,,,,,,,,
2/7/2023,Tuesday,25,50,50,2/7/2023,5/10/2023,5.06,5.08,5.05,,,,,,,,
2/8/2023,Wednesday,25,50,50,2/8/2023,5/11/2023,5.05,5.08,5.05,,,,,,,,
2/9/2023,Thursday,25,50,50,2/9/2023,5/12/2023,5.05,5.08,5.05,,,,,,,,
2/10/2023,Friday,25,50,50,2/10/2023,5/15/2023,5.06,5.08,5.05,,,,,,,,
2/13/2023,Monday,25,50,50,2/13/2023,5/16/2023,5.05,5.08,5.05,,,,,,,,
2/14/2023,Tuesday,25,50,50,2/14/2023,5/17/2023,5.05,5.08,5.05,,,,,,,,
2/15/2023,Wednesday,25,50,50,2/15/2023,5/18/2023,5.05,5.08,5.05,,,,,,,,
2/16/2023,Thursday,25,50,50,2/16/2023,5/19/2023,5.05,5.08,5.05,,,,,,,,
2/17/2023,Friday,25,50,50,2/17/2023,5/22/2023,5.05,5.08,5.05,,,,,,,,
2/20/2023,Monday,25,50,50,2/20/2023,5/23/2023,5.05,5.08,5.05,,,,,,,,
2/21/2023,Tuesday,25,50,50,2/21/2023,5/24/2023,5.05,5.08,5.05,,,,,,,,
2/22/2023,Wednesday,25,50,50,2/22/2023,5/25/2023,5.06,5.08,5.05,,,,,,,,
2/23/2023,Thursday,25,50,50,2/23/2023,5/26/2023,5.06,5.08,5.05,,,,,,,,
2/24/2023,Friday,25,50,50,2/24/2023,5/30/2023,5.06,5.08,5.05,,,,,,,,
2/27/2023,Monday,25,50,50,2/27/2023,5/31/2023,5.08,5.08,5.05,,,,,,,,
2/28/2023,Tuesday,25,50,50,2/28/2023,6/1/2023,5.08,5.08,5.05,,,,,,,,
3/1/2023,Wednesday,25,50,50,3/1/2023,6/2/2023,5.07,5.08,5.05,,,,,,,,
3/2/2023,Thursday,25,50,50,3/2/2023,6/5/2023,5.06,5.08,5.05,,,,,,,,
3/3/2023,Friday,25,50,50,3/3/2023,6/6/2023,5.05,5.08,5.05,,,,,,,,
3/6/2023,Monday,25,50,50,3/6/2023,6/7/2023,5.05,5.08,5.05,,,,,,,,
3/7/2023,Tuesday,25,50,50,3/7/2023,6/8/2023,5.05,5.08,5.05,,,,,,,,
3/8/2023,Wednesday,25,50,50,3/8/2023,6/9/2023,5.05,5.08,5.05,,,,,,,,
3/9/2023,Thursday,25,50,50,3/9/2023,6/12/2023,5.05,5.08,5.05,,,,,,,,
3/10/2023,Friday,25,50,50,3/10/2023,6/13/2023,5.05,5.08,5.05,,,,,,,,
3/13/2023,Monday,25,50,50,3/13/2023,6/14/2023,5.05,5.08,5.05,,,,,,,,
3/14/2023,Tuesday,25,50,50,3/14/2023,6/15/2023,5.06,5.07,5.05,,,,,,,,
3/15/2023,Wednesday,25,50,50,3/15/2023,6/16/2023,5.05,5.08,5.05,,,,,,,,
