Date,DFEDTARL,DFEDTARU,IORR,Dater,SOFR,EFFR,RRPONTSYAWARD
4/27/2019,2.25,2.5,2.4,9/25/2020,0.08,0.09,#N/A
4/28/2019,2.25,2.5,2.4,9/28/2020,0.08,0.09,#N/A
4/29/2019,2.25,2.5,2.4,9/29/2020,0.07,0.09,0
4/30/2019,2.25,2.5,2.4,9/30/2020,0.08,0.09,0
5/1/2019,2.25,2.5,2.4,10/1/2020,0.08,0.09,0
5/2/2019,2.25,2.5,2.35,10/2/2020,0.1,0.09,#N/A
5/3/2019,2.25,2.5,2.35,10/5/2020,0.09,0.09,#N/A
5/4/2019,2.25,2.5,2.35,10/6/2020,0.1,0.09,#N/A
5/5/2019,2.25,2.5,2.35,10/7/2020,0.09,0.09,0
5/6/2019,2.25,2.5,2.35,10/8/2020,0.08,0.09,0
5/7/2019,2.25,2.5,2.35,10/9/2020,0.09,0.09,#N/A
5/8/2019,2.25,2.5,2.35,10/13/2020,0.09,0.09,#N/A
5/9/2019,2.25,2.5,2.35,10/14/2020,0.09,0.09,#N/A
5/10/2019,2.25,2.5,2.35,10/15/2020,0.1,0.09,0
5/11/2019,2.25,2.5,2.35,10/16/2020,0.09,0.09,0
5/12/2019,2.25,2.5,2.35,10/19/2020,0.09,0.09,0
5/13/2019,2.25,2.5,2.35,10/20/2020,0.08,0.09,0
5/14/2019,2.25,2.5,2.35,10/21/2020,0.07,0.09,#N/A
5/15/2019,2.25,2.5,2.35,10/22/2020,0.07,0.09,0
5/16/2019,2.25,2.5,2.35,10/23/2020,0.08,0.09,#N/A
5/17/2019,2.25,2.5,2.35,10/26/2020,0.09,0.09,0
5/18/2019,2.25,2.5,2.35,10/27/2020,0.09,0.09,#N/A
5/19/2019,2.25,2.5,2.35,10/28/2020,0.08,0.09,0
5/20/2019,2.25,2.5,2.35,10/29/2020,0.09,0.09,0
5/21/2019,2.25,2.5,2.35,10/30/2020,0.09,0.09,0
5/22/2019,2.25,2.5,2.35,11/2/2020,0.11,0.09,#N/A
5/23/2019,2.25,2.5,2.35,11/3/2020,0.1,0.09,#N/A
5/24/2019,2.25,2.5,2.35,11/4/2020,0.1,0.09,#N/A
5/25/2019,2.25,2.5,2.35,11/5/2020,0.11,0.09,#N/A
5/26/2019,2.25,2.5,2.35,11/6/2020,0.1,0.09,#N/A
5/27/2019,2.25,2.5,2.35,11/9/2020,0.1,0.09,#N/A
5/28/2019,2.25,2.5,2.35,11/10/2020,0.1,0.09,#N/A
5/29/2019,2.25,2.5,2.35,11/12/2020,0.09,0.09,#N/A
5/30/2019,2.25,2.5,2.35,11/13/2020,0.09,0.09,0
5/31/2019,2.25,2.5,2.35,11/16/2020,0.1,0.09,0
6/1/2019,2.25,2.5,2.35,11/17/2020,0.09,0.09,#N/A
6/2/2019,2.25,2.5,2.35,11/18/2020,0.07,0.09,0
6/3/2019,2.25,2.5,2.35,11/19/2020,0.06,0.08,0
6/4/2019,2.25,2.5,2.35,11/20/2020,0.05,0.08,#N/A
6/5/2019,2.25,2.5,2.35,11/23/2020,0.05,0.08,0
6/6/2019,2.25,2.5,2.35,11/24/2020,0.07,0.08,0
6/7/2019,2.25,2.5,2.35,11/25/2020,0.08,0.08,#N/A
6/8/2019,2.25,2.5,2.35,11/27/2020,0.08,0.08,#N/A
6/9/2019,2.25,2.5,2.35,11/30/2020,0.09,0.09,0
6/10/2019,2.25,2.5,2.35,12/1/2020,0.08,0.09,0
6/11/2019,2.25,2.5,2.35,12/2/2020,0.08,0.09,0
6/12/2019,2.25,2.5,2.35,12/3/2020,0.08,0.09,#N/A
6/13/2019,2.25,2.5,2.35,12/4/2020,0.09,0.09,#N/A
6/14/2019,2.25,2.5,2.35,12/7/2020,0.08,0.09,0
6/15/2019,2.25,2.5,2.35,12/8/2020,0.07,0.09,0
6/16/2019,2.25,2.5,2.35,12/9/2020,0.08,0.09,0
6/17/2019,2.25,2.5,2.35,12/10/2020,0.08,0.09,0
6/18/2019,2.25,2.5,2.35,12/11/2020,0.08,0.09,#N/A
6/19/2019,2.25,2.5,2.35,12/14/2020,0.08,0.09,0
6/20/2019,2.25,2.5,2.35,12/15/2020,0.09,0.09,0
6/21/2019,2.25,2.5,2.35,12/16/2020,0.09,0.09,0
6/22/2019,2.25,2.5,2.35,12/17/2020,0.09,0.09,0
6/23/2019,2.25,2.5,2.35,12/18/2020,0.09,0.09,0
6/24/2019,2.25,2.5,2.35,12/21/2020,0.09,0.09,0
6/25/2019,2.25,2.5,2.35,12/22/2020,0.07,0.09,0
6/26/2019,2.25,2.5,2.35,12/23/2020,0.06,0.09,0
6/27/2019,2.25,2.5,2.35,12/24/2020,0.08,0.09,0
6/28/2019,2.25,2.5,2.35,12/28/2020,0.09,0.09,0
6/29/2019,2.25,2.5,2.35,12/29/2020,0.1,0.09,0
6/30/2019,2.25,2.5,2.35,12/30/2020,0.09,0.09,0
7/1/2019,2.25,2.5,2.35,12/31/2020,0.07,0.09,0
7/2/2019,2.25,2.5,2.35,1/4/2021,0.1,0.09,0
7/3/2019,2.25,2.5,2.35,1/5/2021,0.11,0.09,0
7/4/2019,2.25,2.5,2.35,1/6/2021,0.1,0.09,0
7/5/2019,2.25,2.5,2.35,1/7/2021,0.1,0.09,0
7/6/2019,2.25,2.5,2.35,1/8/2021,0.09,0.09,#N/A
7/7/2019,2.25,2.5,2.35,1/11/2021,0.09,0.09,#N/A
7/8/2019,2.25,2.5,2.35,1/12/2021,0.08,0.09,#N/A
7/9/2019,2.25,2.5,2.35,1/13/2021,0.08,0.09,#N/A
7/10/2019,2.25,2.5,2.35,1/14/2021,0.08,0.09,0
7/11/2019,2.25,2.5,2.35,1/15/2021,0.08,0.09,#N/A
7/12/2019,2.25,2.5,2.35,1/19/2021,0.07,0.09,0
7/13/2019,2.25,2.5,2.35,1/20/2021,0.06,0.09,0
7/14/2019,2.25,2.5,2.35,1/21/2021,0.04,0.08,0
7/15/2019,2.25,2.5,2.35,1/22/2021,0.05,0.08,#N/A
7/16/2019,2.25,2.5,2.35,1/25/2021,0.06,0.08,0
7/17/2019,2.25,2.5,2.35,1/26/2021,0.03,0.08,0
7/18/2019,2.25,2.5,2.35,1/27/2021,0.03,0.08,0
7/19/2019,2.25,2.5,2.35,1/28/2021,0.04,0.07,0
7/20/2019,2.25,2.5,2.35,1/29/2021,0.06,0.07,0
7/21/2019,2.25,2.5,2.35,2/1/2021,0.07,0.08,0
7/22/2019,2.25,2.5,2.35,2/2/2021,0.07,0.08,0
7/23/2019,2.25,2.5,2.35,2/3/2021,0.07,0.08,0
7/24/2019,2.25,2.5,2.35,2/4/2021,0.05,0.08,0
7/25/2019,2.25,2.5,2.35,2/5/2021,0.02,0.08,0
7/26/2019,2.25,2.5,2.35,2/8/2021,0.02,0.07,0
7/27/2019,2.25,2.5,2.35,2/9/2021,0.05,0.08,0
7/28/2019,2.25,2.5,2.35,2/10/2021,0.06,0.08,#N/A
7/29/2019,2.25,2.5,2.35,2/11/2021,0.06,0.08,0
7/30/2019,2.25,2.5,2.35,2/12/2021,0.05,0.08,0
7/31/2019,2.25,2.5,2.35,2/16/2021,0.06,0.08,0
8/1/2019,2,2.25,2.1,2/17/2021,0.06,0.08,0
8/2/2019,2,2.25,2.1,2/18/2021,0.03,0.07,#N/A
8/3/2019,2,2.25,2.1,2/19/2021,0.02,0.07,0
8/4/2019,2,2.25,2.1,2/22/2021,0.03,0.07,0
8/5/2019,2,2.25,2.1,2/23/2021,0.01,0.07,0
8/6/2019,2,2.25,2.1,2/24/2021,0.02,0.07,0
8/7/2019,2,2.25,2.1,2/25/2021,0.03,0.07,0
8/8/2019,2,2.25,2.1,2/26/2021,0.01,0.07,0
8/9/2019,2,2.25,2.1,3/1/2021,0.02,0.07,#N/A
8/10/2019,2,2.25,2.1,3/2/2021,0.04,0.07,0
8/11/2019,2,2.25,2.1,3/3/2021,0.04,0.07,0
8/12/2019,2,2.25,2.1,3/4/2021,0.02,0.07,0
8/13/2019,2,2.25,2.1,3/5/2021,0.02,0.07,0
8/14/2019,2,2.25,2.1,3/8/2021,0.02,0.07,0
8/15/2019,2,2.25,2.1,3/9/2021,0.02,0.07,#N/A
8/16/2019,2,2.25,2.1,3/10/2021,0.02,0.07,0
8/17/2019,2,2.25,2.1,3/11/2021,0.01,0.07,0
8/18/2019,2,2.25,2.1,3/12/2021,0.01,0.07,0
8/19/2019,2,2.25,2.1,3/15/2021,0.01,0.07,0
8/20/2019,2,2.25,2.1,3/16/2021,0.01,0.07,0
8/21/2019,2,2.25,2.1,3/17/2021,0.01,0.07,#N/A
8/22/2019,2,2.25,2.1,3/18/2021,0.01,0.07,0
8/23/2019,2,2.25,2.1,3/19/2021,0.01,0.07,0
8/24/2019,2,2.25,2.1,3/22/2021,0.01,0.07,0
8/25/2019,2,2.25,2.1,3/23/2021,0.01,0.07,0
8/26/2019,2,2.25,2.1,3/24/2021,0.01,0.07,0
8/27/2019,2,2.25,2.1,3/25/2021,0.01,0.07,0
8/28/2019,2,2.25,2.1,3/26/2021,0.01,0.07,0
8/29/2019,2,2.25,2.1,3/29/2021,0.01,0.07,0
8/30/2019,2,2.25,2.1,3/30/2021,0.01,0.07,0
8/31/2019,2,2.25,2.1,3/31/2021,0.01,0.06,0
9/1/2019,2,2.25,2.1,4/1/2021,0.01,0.07,#N/A
9/2/2019,2,2.25,2.1,4/2/2021,NA,0.07,#N/A
9/3/2019,2,2.25,2.1,4/5/2021,0.01,0.07,0
9/4/2019,2,2.25,2.1,4/6/2021,0.01,0.07,0
9/5/2019,2,2.25,2.1,4/7/2021,0.01,0.07,0
9/6/2019,2,2.25,2.1,4/8/2021,0.01,0.07,0
9/7/2019,2,2.25,2.1,4/9/2021,0.01,0.07,0
9/8/2019,2,2.25,2.1,4/12/2021,0.01,0.07,0
9/9/2019,2,2.25,2.1,4/13/2021,0.01,0.07,0
9/10/2019,2,2.25,2.1,4/14/2021,0.01,0.07,0
9/11/2019,2,2.25,2.1,4/15/2021,0.01,0.07,0
9/12/2019,2,2.25,2.1,4/16/2021,0.01,0.07,0
9/13/2019,2,2.25,2.1,4/19/2021,0.01,0.07,0
9/14/2019,2,2.25,2.1,4/20/2021,0.01,0.07,0
9/15/2019,2,2.25,2.1,4/21/2021,0.01,0.07,0
9/16/2019,2,2.25,2.1,4/22/2021,0.01,0.07,0
9/17/2019,2,2.25,2.1,4/23/2021,0.01,0.07,0
9/18/2019,2,2.25,2.1,4/26/2021,0.01,0.07,0
9/19/2019,1.75,2,1.8,4/27/2021,0.01,0.07,0
9/20/2019,1.75,2,1.8,4/28/2021,0.01,0.07,0
9/21/2019,1.75,2,1.8,4/29/2021,0.01,0.06,0
9/22/2019,1.75,2,1.8,4/30/2021,0.01,0.05,0
9/23/2019,1.75,2,1.8,5/3/2021,0.01,0.06,0
9/24/2019,1.75,2,1.8,5/4/2021,0.01,0.06,0
9/25/2019,1.75,2,1.8,5/5/2021,0.01,0.06,0
9/26/2019,1.75,2,1.8,5/6/2021,0.01,0.06,0
9/27/2019,1.75,2,1.8,5/7/2021,0.01,0.06,0
9/28/2019,1.75,2,1.8,5/10/2021,0.01,0.06,0
9/29/2019,1.75,2,1.8,5/11/2021,0.01,0.06,0
9/30/2019,1.75,2,1.8,5/12/2021,0.01,0.06,0
10/1/2019,1.75,2,1.8,5/13/2021,0.01,0.06,0
10/2/2019,1.75,2,1.8,5/14/2021,0.01,0.06,0
10/3/2019,1.75,2,1.8,5/17/2021,0.01,0.06,0
10/4/2019,1.75,2,1.8,5/18/2021,0.01,0.06,0
10/5/2019,1.75,2,1.8,5/19/2021,0.01,0.06,0
10/6/2019,1.75,2,1.8,5/20/2021,0.01,0.06,0
10/7/2019,1.75,2,1.8,5/21/2021,0.01,0.06,0
10/8/2019,1.75,2,1.8,5/24/2021,0.01,0.06,0
10/9/2019,1.75,2,1.8,5/25/2021,0.01,0.06,0
10/10/2019,1.75,2,1.8,5/26/2021,0.01,0.06,0
10/11/2019,1.75,2,1.8,5/27/2021,0.01,0.06,0
10/12/2019,1.75,2,1.8,5/28/2021,0.01,0.05,0
10/13/2019,1.75,2,1.8,6/1/2021,0.01,0.06,0
10/14/2019,1.75,2,1.8,6/2/2021,0.01,0.06,0
10/15/2019,1.75,2,1.8,6/3/2021,0.01,0.06,0
10/16/2019,1.75,2,1.8,6/4/2021,0.01,0.06,0
10/17/2019,1.75,2,1.8,6/7/2021,0.01,0.06,0
10/18/2019,1.75,2,1.8,6/8/2021,0.01,0.06,0
10/19/2019,1.75,2,1.8,6/9/2021,0.01,0.06,0
10/20/2019,1.75,2,1.8,6/10/2021,0.01,0.06,0
10/21/2019,1.75,2,1.8,6/11/2021,0.01,0.06,0
10/22/2019,1.75,2,1.8,6/14/2021,0.01,0.06,0
10/23/2019,1.75,2,1.8,6/15/2021,0.01,0.06,0
10/24/2019,1.75,2,1.8,6/16/2021,0.01,0.06,0
10/25/2019,1.75,2,1.8,6/17/2021,0.05,0.1,0.05
10/26/2019,1.75,2,1.8,6/18/2021,0.05,0.1,0.05
10/27/2019,1.75,2,1.8,6/21/2021,0.05,0.1,0.05
10/28/2019,1.75,2,1.8,6/22/2021,0.05,0.1,0.05
10/29/2019,1.75,2,1.8,6/23/2021,0.05,0.1,0.05
10/30/2019,1.75,2,1.8,6/24/2021,0.05,0.1,0.05
10/31/2019,1.5,1.75,1.55,6/25/2021,0.05,0.1,0.05
11/1/2019,1.5,1.75,1.55,6/28/2021,0.05,0.1,0.05
11/2/2019,1.5,1.75,1.55,6/29/2021,0.05,0.1,0.05
11/3/2019,1.5,1.75,1.55,6/30/2021,0.05,0.08,0.05
11/4/2019,1.5,1.75,1.55,7/1/2021,0.05,0.1,0.05
11/5/2019,1.5,1.75,1.55,7/2/2021,0.05,0.1,0.05
11/6/2019,1.5,1.75,1.55,7/6/2021,0.05,0.1,0.05
11/7/2019,1.5,1.75,1.55,7/7/2021,0.05,0.1,0.05
11/8/2019,1.5,1.75,1.55,7/8/2021,0.05,0.1,0.05
11/9/2019,1.5,1.75,1.55,7/9/2021,0.05,0.1,0.05
11/10/2019,1.5,1.75,1.55,7/12/2021,0.05,0.1,0.05
11/11/2019,1.5,1.75,1.55,7/13/2021,0.05,0.1,0.05
11/12/2019,1.5,1.75,1.55,7/14/2021,0.05,0.1,0.05
11/13/2019,1.5,1.75,1.55,7/15/2021,0.05,0.1,0.05
11/14/2019,1.5,1.75,1.55,7/16/2021,0.05,0.1,0.05
11/15/2019,1.5,1.75,1.55,7/19/2021,0.05,0.1,0.05
11/16/2019,1.5,1.75,1.55,7/20/2021,0.05,0.1,0.05
11/17/2019,1.5,1.75,1.55,7/21/2021,0.05,0.1,0.05
11/18/2019,1.5,1.75,1.55,7/22/2021,0.05,0.1,0.05
11/19/2019,1.5,1.75,1.55,7/23/2021,0.05,0.1,0.05
11/20/2019,1.5,1.75,1.55,7/26/2021,0.05,0.1,0.05
11/21/2019,1.5,1.75,1.55,7/27/2021,0.05,0.1,0.05
11/22/2019,1.5,1.75,1.55,7/28/2021,0.05,0.1,0.05
11/23/2019,1.5,1.75,1.55,7/29/2021,0.05,0.1,0.05
11/24/2019,1.5,1.75,1.55,7/30/2021,0.05,0.07,0.05
11/25/2019,1.5,1.75,1.55,8/2/2021,0.05,0.1,0.05
11/26/2019,1.5,1.75,1.55,8/3/2021,0.05,0.1,0.05
11/27/2019,1.5,1.75,1.55,8/4/2021,0.05,0.1,0.05
11/28/2019,1.5,1.75,1.55,8/5/2021,0.05,0.1,0.05
11/29/2019,1.5,1.75,1.55,8/6/2021,0.05,0.1,0.05
11/30/2019,1.5,1.75,1.55,8/9/2021,0.05,0.1,0.05
12/1/2019,1.5,1.75,1.55,8/10/2021,0.05,0.1,0.05
12/2/2019,1.5,1.75,1.55,8/11/2021,0.05,0.1,0.05
12/3/2019,1.5,1.75,1.55,8/12/2021,0.05,0.1,0.05
12/4/2019,1.5,1.75,1.55,8/13/2021,0.05,0.1,0.05
12/5/2019,1.5,1.75,1.55,8/16/2021,0.05,0.1,0.05
12/6/2019,1.5,1.75,1.55,8/17/2021,0.05,0.1,0.05
12/7/2019,1.5,1.75,1.55,8/18/2021,0.05,0.09,0.05
12/8/2019,1.5,1.75,1.55,8/19/2021,0.05,0.09,0.05
12/9/2019,1.5,1.75,1.55,8/20/2021,0.05,0.09,0.05
12/10/2019,1.5,1.75,1.55,8/23/2021,0.05,0.09,0.05
12/11/2019,1.5,1.75,1.55,8/24/2021,0.05,0.09,0.05
12/12/2019,1.5,1.75,1.55,8/25/2021,0.05,0.09,0.05
12/13/2019,1.5,1.75,1.55,8/26/2021,0.05,0.09,0.05
12/14/2019,1.5,1.75,1.55,8/27/2021,0.05,0.08,0.05
12/15/2019,1.5,1.75,1.55,8/30/2021,0.05,0.08,0.05
12/16/2019,1.5,1.75,1.55,8/31/2021,0.05,0.06,0.05
12/17/2019,1.5,1.75,1.55,9/1/2021,0.05,0.08,0.05
12/18/2019,1.5,1.75,1.55,9/2/2021,0.05,0.08,0.05
12/19/2019,1.5,1.75,1.55,9/3/2021,0.05,0.08,0.05
12/20/2019,1.5,1.75,1.55,9/7/2021,0.05,0.08,0.05
12/21/2019,1.5,1.75,1.55,9/8/2021,0.05,0.08,0.05
12/22/2019,1.5,1.75,1.55,9/9/2021,0.05,0.08,0.05
12/23/2019,1.5,1.75,1.55,9/10/2021,0.05,0.08,0.05
12/24/2019,1.5,1.75,1.55,9/13/2021,0.05,0.08,0.05
12/25/2019,1.5,1.75,1.55,9/14/2021,0.05,0.08,0.05
12/26/2019,1.5,1.75,1.55,9/15/2021,0.05,0.08,0.05
12/27/2019,1.5,1.75,1.55,9/16/2021,0.05,0.08,0.05
12/28/2019,1.5,1.75,1.55,9/17/2021,0.05,0.08,0.05
12/29/2019,1.5,1.75,1.55,9/20/2021,0.05,0.08,0.05
12/30/2019,1.5,1.75,1.55,9/21/2021,0.05,0.08,0.05
12/31/2019,1.5,1.75,1.55,9/22/2021,0.05,0.08,0.05
1/1/2020,1.5,1.75,1.55,9/23/2021,0.05,0.08,0.05
1/2/2020,1.5,1.75,1.55,9/24/2021,0.05,0.08,0.05
1/3/2020,1.5,1.75,1.55,9/27/2021,0.05,0.08,0.05
1/4/2020,1.5,1.75,1.55,9/28/2021,0.05,0.08,0.05
1/5/2020,1.5,1.75,1.55,9/29/2021,0.05,0.08,0.05
1/6/2020,1.5,1.75,1.55,9/30/2021,0.05,0.06,0.05
1/7/2020,1.5,1.75,1.55,10/1/2021,0.05,0.08,0.05
1/8/2020,1.5,1.75,1.55,10/4/2021,0.05,0.08,0.05
1/9/2020,1.5,1.75,1.55,10/5/2021,0.05,0.08,0.05
1/10/2020,1.5,1.75,1.55,10/6/2021,0.05,0.08,0.05
1/11/2020,1.5,1.75,1.55,10/7/2021,0.05,0.08,0.05
1/12/2020,1.5,1.75,1.55,10/8/2021,0.05,0.08,0.05
1/13/2020,1.5,1.75,1.55,10/12/2021,0.05,0.08,0.05
1/14/2020,1.5,1.75,1.55,10/13/2021,0.05,0.08,0.05
1/15/2020,1.5,1.75,1.55,10/14/2021,0.05,0.08,0.05
1/16/2020,1.5,1.75,1.55,10/15/2021,0.05,0.08,0.05
1/17/2020,1.5,1.75,1.55,10/18/2021,0.05,0.08,0.05
1/18/2020,1.5,1.75,1.55,10/19/2021,0.03,0.08,0.05
1/19/2020,1.5,1.75,1.55,10/20/2021,0.03,0.08,0.05
1/20/2020,1.5,1.75,1.55,10/21/2021,0.03,0.08,0.05
1/21/2020,1.5,1.75,1.55,10/22/2021,0.05,0.08,0.05
1/22/2020,1.5,1.75,1.55,10/25/2021,0.04,0.08,0.05
1/23/2020,1.5,1.75,1.55,10/26/2021,0.05,0.08,0.05
1/24/2020,1.5,1.75,1.55,10/27/2021,0.05,0.08,0.05
1/25/2020,1.5,1.75,1.55,10/28/2021,0.05,0.08,0.05
1/26/2020,1.5,1.75,1.55,10/29/2021,0.05,0.07,0.05
1/27/2020,1.5,1.75,1.55,11/1/2021,0.05,0.08,0.05
1/28/2020,1.5,1.75,1.55,11/2/2021,0.05,0.08,0.05
1/29/2020,1.5,1.75,1.55,11/3/2021,0.05,0.08,0.05
1/30/2020,1.5,1.75,1.6,11/4/2021,0.05,0.08,0.05
1/31/2020,1.5,1.75,1.6,11/5/2021,0.05,0.08,0.05
2/1/2020,1.5,1.75,1.6,11/8/2021,0.05,0.08,0.05
2/2/2020,1.5,1.75,1.6,11/9/2021,0.05,0.08,0.05
2/3/2020,1.5,1.75,1.6,11/10/2021,0.05,0.08,0.05
2/4/2020,1.5,1.75,1.6,11/12/2021,0.05,0.08,0.05
2/5/2020,1.5,1.75,1.6,11/15/2021,0.05,0.08,0.05
2/6/2020,1.5,1.75,1.6,11/16/2021,0.05,0.08,0.05
2/7/2020,1.5,1.75,1.6,11/17/2021,0.05,0.08,0.05
2/8/2020,1.5,1.75,1.6,11/18/2021,0.05,0.08,0.05
2/9/2020,1.5,1.75,1.6,11/19/2021,0.05,0.08,0.05
2/10/2020,1.5,1.75,1.6,11/22/2021,0.05,0.08,0.05
2/11/2020,1.5,1.75,1.6,11/23/2021,0.05,0.08,0.05
2/12/2020,1.5,1.75,1.6,11/24/2021,0.05,0.08,0.05
2/13/2020,1.5,1.75,1.6,11/26/2021,0.05,0.08,0.05
2/14/2020,1.5,1.75,1.6,11/29/2021,0.05,0.08,0.05
2/15/2020,1.5,1.75,1.6,11/30/2021,0.05,0.07,0.05
2/16/2020,1.5,1.75,1.6,12/1/2021,0.05,0.08,0.05
2/17/2020,1.5,1.75,1.6,12/2/2021,0.05,0.08,0.05
2/18/2020,1.5,1.75,1.6,12/3/2021,0.05,0.08,0.05
2/19/2020,1.5,1.75,1.6,12/6/2021,0.05,0.08,0.05
2/20/2020,1.5,1.75,1.6,12/7/2021,0.05,0.08,0.05
2/21/2020,1.5,1.75,1.6,12/8/2021,0.05,0.08,0.05
2/22/2020,1.5,1.75,1.6,12/9/2021,0.05,0.08,0.05
2/23/2020,1.5,1.75,1.6,12/10/2021,0.05,0.08,0.05
2/24/2020,1.5,1.75,1.6,12/13/2021,0.05,0.08,0.05
2/25/2020,1.5,1.75,1.6,12/14/2021,0.05,0.08,0.05
2/26/2020,1.5,1.75,1.6,12/15/2021,0.05,0.08,0.05
2/27/2020,1.5,1.75,1.6,12/16/2021,0.05,0.08,0.05
2/28/2020,1.5,1.75,1.6,12/17/2021,0.05,0.08,0.05
2/29/2020,1.5,1.75,1.6,12/20/2021,0.04,0.08,0.05
3/1/2020,1.5,1.75,1.6,12/21/2021,0.05,0.08,0.05
3/2/2020,1.5,1.75,1.6,12/22/2021,0.05,0.08,0.05
3/3/2020,1.5,1.75,1.6,12/23/2021,0.05,0.08,0.05
3/4/2020,1,1.25,1.1,12/24/2021,NA,0.08,#N/A
3/5/2020,1,1.25,1.1,12/27/2021,0.05,0.08,0.05
3/6/2020,1,1.25,1.1,12/28/2021,0.05,0.08,0.05
3/7/2020,1,1.25,1.1,12/29/2021,0.05,0.08,0.05
3/8/2020,1,1.25,1.1,12/30/2021,0.05,0.08,0.05
3/9/2020,1,1.25,1.1,12/31/2021,0.05,0.07,0.05
3/10/2020,1,1.25,1.1,1/3/2022,0.05,0.08,0.05
3/11/2020,1,1.25,1.1,1/4/2022,0.05,0.08,0.05
3/12/2020,1,1.25,1.1,1/5/2022,0.05,0.08,0.05
3/13/2020,1,1.25,1.1,1/6/2022,0.05,0.08,0.05
3/14/2020,1,1.25,1.1,1/7/2022,0.05,0.08,0.05
3/15/2020,1,1.25,1.1,1/10/2022,0.05,0.08,0.05
3/16/2020,0,0.25,0.1,1/11/2022,0.05,0.08,0.05
3/17/2020,0,0.25,0.1,1/12/2022,0.05,0.08,0.05
3/18/2020,0,0.25,0.1,1/13/2022,0.05,0.08,0.05
3/19/2020,0,0.25,0.1,1/14/2022,0.05,0.08,0.05
3/20/2020,0,0.25,0.1,1/18/2022,0.05,0.08,0.05
3/21/2020,0,0.25,0.1,1/19/2022,0.05,0.08,0.05
3/22/2020,0,0.25,0.1,1/20/2022,0.04,0.08,0.05
3/23/2020,0,0.25,0.1,1/21/2022,0.05,0.08,0.05
3/24/2020,0,0.25,0.1,1/24/2022,0.04,0.08,0.05
3/25/2020,0,0.25,0.1,1/25/2022,0.05,0.08,0.05
3/26/2020,0,0.25,0.1,1/26/2022,0.04,0.08,0.05
3/27/2020,0,0.25,0.1,1/27/2022,0.04,0.08,0.05
3/28/2020,0,0.25,0.1,1/28/2022,0.05,0.08,0.05
3/29/2020,0,0.25,0.1,1/31/2022,0.05,0.08,0.05
3/30/2020,0,0.25,0.1,2/1/2022,0.05,0.08,0.05
3/31/2020,0,0.25,0.1,2/2/2022,0.05,0.08,0.05
4/1/2020,0,0.25,0.1,2/3/2022,0.05,0.08,0.05
4/2/2020,0,0.25,0.1,2/4/2022,0.05,0.08,0.05
4/3/2020,0,0.25,0.1,2/7/2022,0.05,0.08,0.05
4/4/2020,0,0.25,0.1,2/8/2022,0.05,0.08,0.05
4/5/2020,0,0.25,0.1,2/9/2022,0.04,0.08,0.05
4/6/2020,0,0.25,0.1,2/10/2022,0.05,0.08,0.05
4/7/2020,0,0.25,0.1,2/11/2022,0.05,0.08,0.05
4/8/2020,0,0.25,0.1,2/14/2022,0.05,0.08,0.05
4/9/2020,0,0.25,0.1,2/15/2022,0.05,0.08,0.05
4/10/2020,0,0.25,0.1,2/16/2022,0.05,0.08,0.05
4/11/2020,0,0.25,0.1,2/17/2022,0.05,0.08,0.05
4/12/2020,0,0.25,0.1,2/18/2022,0.05,0.08,0.05
4/13/2020,0,0.25,0.1,2/22/2022,0.05,0.08,0.05
4/14/2020,0,0.25,0.1,2/23/2022,0.05,0.08,0.05
4/15/2020,0,0.25,0.1,2/24/2022,0.05,0.08,0.05
4/16/2020,0,0.25,0.1,2/25/2022,0.05,0.08,0.05
4/17/2020,0,0.25,0.1,2/28/2022,0.05,0.08,0.05
4/18/2020,0,0.25,0.1,3/1/2022,0.05,0.08,0.05
4/19/2020,0,0.25,0.1,3/2/2022,0.05,0.08,0.05
4/20/2020,0,0.25,0.1,3/3/2022,0.05,0.08,0.05
4/21/2020,0,0.25,0.1,3/4/2022,0.05,0.08,0.05
4/22/2020,0,0.25,0.1,3/7/2022,0.05,0.08,0.05
4/23/2020,0,0.25,0.1,3/8/2022,0.05,0.08,0.05
4/24/2020,0,0.25,0.1,3/9/2022,0.05,0.08,0.05
4/25/2020,0,0.25,0.1,3/10/2022,0.05,0.08,0.05
4/26/2020,0,0.25,0.1,3/11/2022,0.05,0.08,0.05
4/27/2020,0,0.25,0.1,3/14/2022,0.05,0.08,0.05
4/28/2020,0,0.25,0.1,3/15/2022,0.05,0.08,0.05
4/29/2020,0,0.25,0.1,3/16/2022,0.05,0.08,0.05
4/30/2020,0,0.25,0.1,3/17/2022,0.3,0.33,0.3
5/1/2020,0,0.25,0.1,3/18/2022,0.3,0.33,0.3
5/2/2020,0,0.25,0.1,3/21/2022,0.29,0.33,0.3
5/3/2020,0,0.25,0.1,3/22/2022,0.28,0.33,0.3
5/4/2020,0,0.25,0.1,3/23/2022,0.27,0.33,0.3
5/5/2020,0,0.25,0.1,3/24/2022,0.27,0.33,0.3
5/6/2020,0,0.25,0.1,3/25/2022,0.28,0.33,0.3
5/7/2020,0,0.25,0.1,3/28/2022,0.28,0.33,0.3
5/8/2020,0,0.25,0.1,3/29/2022,0.28,0.33,0.3
5/9/2020,0,0.25,0.1,3/30/2022,0.27,0.33,0.3
5/10/2020,0,0.25,0.1,3/31/2022,0.29,0.33,0.3
5/11/2020,0,0.25,0.1,4/1/2022,0.3,0.33,0.3
5/12/2020,0,0.25,0.1,4/4/2022,0.3,0.33,0.3
